nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
193024380524,SAME_AS,193603790079
193603760079,fill,193603800079
193024400524,SAME_AS,193603800079
193603760079,fill,193603810079
193024410524,SAME_AS,193603810079
193603760079,fill,193603820079
193005890125,SAME_AS,193603830080
193603830080,esposa,193603840080
193005900125,SAME_AS,193603840080
193603830080,fill,193603850080
193005910125,SAME_AS,193603850080
193603830080,fill,193603860080
193005920125,SAME_AS,193603860080
193603830080,fill,193603870080
193005930125,SAME_AS,193603870080
193603830080,fill,193603880080
193005940125,SAME_AS,193603880080
193005850124,SAME_AS,193603890081
193005860124,SAME_AS,193603900081
193603890081,esposa,193603900081
193005870124,SAME_AS,193603910081
193603890081,filla,193603910081
193603890081,fill,193603920081
193005880124,SAME_AS,193603920081
193051971177,SAME_AS,193603930082
193603930082,fill,193603940082
193052001177,SAME_AS,193603950082
193603930082,filla,193603950082
193603930082,gendre,193603960082
193051981177,SAME_AS,193603970082
193603930082,nebot,193603970082
193603930082,neboda,193603980082
193005260109,SAME_AS,193603990083
193005270109,SAME_AS,193604000083
193603990083,esposa,193604000083
193005280109,SAME_AS,193604010083
193603990083,fill,193604010083
193051901176,SAME_AS,193604020084
193051911176,SAME_AS,193604030084
193604020084,esposa,193604030084
193051921176,SAME_AS,193604040084
193604020084,filla,193604040084
193604020084,filla,193604050084
193604020084,filla,193604060084
193051931176,SAME_AS,193604070084
193604020084,pare,193604070084
193051941176,SAME_AS,193604080084
193604020084,mare,193604080084
193604020084,filla,193604090084
193032480704,SAME_AS,193604100085
193032490704,SAME_AS,193604110085
193604100085,esposa,193604110085
193604100085,fill,193604120085
193032510704,SAME_AS,193604130085
193604100085,fill,193604130085
193032520704,SAME_AS,193604140085
193604100085,fill,193604140085
193032530704,SAME_AS,193604150085
193604100085,fill,193604150085
193032540704,SAME_AS,193604160085
193604100085,filla,193604160085
193032550704,SAME_AS,193604170085
193604100085,fill,193604170085
193032560704,SAME_AS,193604180085
193604100085,filla,193604180085
193005680120,SAME_AS,193604190086
193005690120,SAME_AS,193604200086
193604190086,esposa,193604200086
193005710120,SAME_AS,193604210086
193604190086,germa,193604210086
193005700120,SAME_AS,193604220086
193604190086,filla,193604220086
193604230087,esposa,193604240087
193604230087,fill,193604250087
193604260088,esposa,193604270088
193604260088,filla,193604280088
193026150563,SAME_AS,193604290089
193026160563,SAME_AS,193604300089
193604290089,esposa,193604300089
193026180563,SAME_AS,193604310089
193604290089,fill,193604310089
193026190563,SAME_AS,193604320089
193604290089,filla,193604320089
193026170563,SAME_AS,193604330089
193604290089,mare,193604330089
193005160105,SAME_AS,193604340090
193005170105,SAME_AS,193604350090
193604340090,esposa,193604350090
193604340090,filla,193604360090
193037800830,SAME_AS,193604380091
193604370091,esposa,193604380091
193037810830,SAME_AS,193604390091
193604370091,fill,193604390091
193037830830,SAME_AS,193604400091
193604370091,fill,193604400091
193037820830,SAME_AS,193604410091
193604370091,filla,193604410091
193604370091,fill,193604420091
193037840830,SAME_AS,193604420091
193604370091,fill,193604430091
193037850830,SAME_AS,193604430091
193604370091,neta,193604440091
193051821174,SAME_AS,193604450092
193051831174,SAME_AS,193604460092
193604450092,esposa,193604460092
193051841174,SAME_AS,193604470092
193604450092,filla,193604470092
193051851174,SAME_AS,193604480092
193604450092,filla,193604480092
193023160501,SAME_AS,193604490093
193023170501,SAME_AS,193604500093
193604490093,esposa,193604500093
193023180501,SAME_AS,193604510093
193604490093,filla,193604510093
193023090500,SAME_AS,193604520094
193023110500,SAME_AS,193604530094
193604520094,filla,193604530094
193023120500,SAME_AS,193604540094
193604520094,filla,193604540094
193023130500,SAME_AS,193604550094
193604520094,fill,193604550094
193023150500,SAME_AS,193604560094
193604520094,cunyada,193604560094
193023040498,SAME_AS,193604570095
193023050498,SAME_AS,193604580095
193604570095,fill,193604580095
193023060498,SAME_AS,193604590095
193604570095,filla,193604590095
193604570095,esposa,193604600095
193060421389,SAME_AS,193604610096
193060431389,SAME_AS,193604620096
193604610096,esposa,193604620096
193060441389,SAME_AS,193604630096
193604610096,fill,193604630096
193604610096,filla,193604640096
193014350290,SAME_AS,193604650097
193014360290,SAME_AS,193604660097
193604650097,esposa,193604660097
193604650097,filla,193604670097
193014320290,SAME_AS,193604680097
193604650097,sogre,193604680097
193604650097,sogre,193604690097
193014340290,SAME_AS,193604700097
193604650097,cunyada,193604700097
193022990496,SAME_AS,193604710098
193604710098,esposa,193604720098
193604710098,fill,193604730098
193023010496,SAME_AS,193604730098
193604740099,esposa,193604750099
193604740099,fill,193604760099
193022950495,SAME_AS,193604770100
193022960495,SAME_AS,193604780100
193604770100,esposa,193604780100
193022970495,SAME_AS,193604790100
193604770100,filla,193604790100
193022980495,SAME_AS,193604800100
193604770100,fill,193604800100
193061081405,SAME_AS,193604810101
193061091405,SAME_AS,193604820101
193604810101,fill,193604820101
193604810101,altres,193604830101
193032160696,SAME_AS,193604840102
193604840102,esposa,193604850102
193604840102,fill,193604860102
193604840102,filla,193604870102
193604880103,esposa,193604890103
193604880103,filla,193604900103
193604880103,fill,193604910103
193604880103,filla,193604920103
193061031404,SAME_AS,193604930104
193061041404,SAME_AS,193604940104
193604930104,esposa,193604940104
193061071404,SAME_AS,193604950104
193604930104,sogre,193604950104
193044530988,SAME_AS,193604960104
193604930104,gendre,193604960104
193061051404,SAME_AS,193604970104
193604930104,filla,193604970104
193604930104,cunyat,193604980104
193604930104,neta,193604990104
193060961402,SAME_AS,193605000105
193060971402,SAME_AS,193605010105
193605000105,esposa,193605010105
193060931401,SAME_AS,193605020105
193605000105,fill,193605020105
193060941401,SAME_AS,193605030105
193605000105,afillada,193605030105
193060981402,SAME_AS,193605040105
193605000105,fill,193605040105
193060951401,SAME_AS,193605050105
193605000105,net,193605050105
193060851399,SAME_AS,193605060106
193060861399,SAME_AS,193605070106
193605060106,esposa,193605070106
193060911400,SAME_AS,193605080106
193605060106,pare,193605080106
193060921400,SAME_AS,193605090106
193605060106,mare,193605090106
193605060106,fill,193605100106
193060881399,SAME_AS,193605100106
193060871399,SAME_AS,193605110106
193605060106,filla,193605110106
193605060106,filla,193605120106
193605060106,fill,193605130106
193060901399,SAME_AS,193605130106
193605060106,filla,193605140106
193060891399,SAME_AS,193605140106
193605150107,pare,193605160107
193605150107,esposa,193605170107
193605150107,mare,193605180107
193605150107,fill,193605190107
193060711396,SAME_AS,193605200108
193605200108,gendre,193605210108
193060721396,SAME_AS,193605210108
193060731396,SAME_AS,193605220108
193605200108,filla,193605220108
193605200108,net,193605230108
193060751396,SAME_AS,193605230108
193605200108,neta,193605240108
193060741396,SAME_AS,193605240108
193605200108,net,193605250108
193060671395,SAME_AS,193605260109
193060681395,SAME_AS,193605270109
193605260109,esposa,193605270109
193060691395,SAME_AS,193605280109
193605260109,fill,193605280109
193605260109,filla,193605290109
193060701395,SAME_AS,193605290109
193060641395,SAME_AS,193605300109
193605260109,sogre,193605300109
193060651395,SAME_AS,193605310109
193605260109,sogre,193605310109
193060601394,SAME_AS,193605320110
193060611394,SAME_AS,193605330110
193605320110,fill,193605330110
193041050897,SAME_AS,193605340110
193605320110,afillat,193605340110
193060621394,SAME_AS,193605350110
193605320110,filla,193605350110
193013600272,SAME_AS,193605360111
193013610272,SAME_AS,193605370111
193605360111,fill,193605370111
193013620272,SAME_AS,193605380111
193605360111,afillada,193605380111
193605360111,neta,193605390111
193032860713,SAME_AS,193605400112
193605400112,esposa,193605410112
193032870713,SAME_AS,193605410112
193605400112,fill,193605420112
193032890713,SAME_AS,193605420112
193032760710,SAME_AS,193605430113
193032770710,SAME_AS,193605440113
193605430113,esposa,193605440113
193032780710,SAME_AS,193605450113
193605430113,filla,193605450113
193605430113,fill,193605460113
193605430113,dispeser,193605470113
193605430113,dispeser,193605480113
193032730709,SAME_AS,193605490114
193032750709,SAME_AS,193605500114
193605490114,filla,193605500114
193605510115,oncle,193605520115
193605530116,filla,193605540116
193605530116,FAMILY,193605550116
193605530116,filla,193605560116
193605530116,fill,193605570116
193605530116,fill,193605580116
193605530116,fill,193605590116
193605530116,filla,193605600116
193605530116,servents,193605610116
193050081129,SAME_AS,193605620117
193050091129,SAME_AS,193605630117
193605620117,esposa,193605630117
193050101129,SAME_AS,193605640117
193605620117,fill,193605640117
193050111129,SAME_AS,193605650117
193605620117,fill,193605650117
193605620117,fill,193605660117
193605620117,dispeser,193605670117
193032400703,SAME_AS,193605680118
193032410703,SAME_AS,193605690118
193605680118,esposa,193605690118
193032430703,SAME_AS,193605700118
193605680118,fill,193605700118
193032440703,SAME_AS,193605710118
193605680118,filla,193605710118
193032450703,SAME_AS,193605720118
193605680118,filla,193605720118
193605680118,servents,193605730118
193605680118,servents,193605740118
193032330702,SAME_AS,193605750119
193032340702,SAME_AS,193605760119
193605750119,esposa,193605760119
193032350702,SAME_AS,193605770119
193605750119,fill,193605770119
193032360702,SAME_AS,193605780119
193605750119,filla,193605780119
193052031179,SAME_AS,193605790120
193605790120,neboda,193605800120
193605790120,cunyat,193605810120
193608310172,SAME_AS,193605820120
193605790120,nebot,193605820120
193605790120,neboda,193605830120
193032270700,SAME_AS,193605850121
193605840121,esposa,193605850121
193032250699,SAME_AS,193605860122
193032220698,SAME_AS,193605870122
193605860122,germa politic,193605870122
193032230698,SAME_AS,193605880122
193605860122,germana,193605880122
193032190697,SAME_AS,193605890123
193032200697,SAME_AS,193605900123
193605890123,esposa,193605900123
193032240699,SAME_AS,193605910123
193605890123,sogre,193605910123
193605890123,fill,193605920123
193059241355,SAME_AS,193605930124
193059251355,SAME_AS,193605940124
193605930124,fill,193605940124
193059281355,SAME_AS,193605950124
193605930124,filla,193605950124
193032110695,SAME_AS,193605960125
193032120695,SAME_AS,193605970125
193605960125,esposa,193605970125
193032140695,SAME_AS,193605980125
193605960125,fill,193605980125
193032150695,SAME_AS,193605990125
193605960125,fill,193605990125
193606000126,esposa,193606010126
193606000126,filla,193606020126
193606000126,afillat,193606030126
193032840712,SAME_AS,193606040127
193606040127,esposa,193606050127
193032850712,SAME_AS,193606050127
193606040127,cosi,193606060127
193032810711,SAME_AS,193606060127
193032820711,SAME_AS,193606070127
193606040127,filla,193606070127
193032830711,SAME_AS,193606080127
193606040127,fill,193606080127
190627590623,SAME_AS,193606090128
190627600623,SAME_AS,193606100128
190605370128,esposa,193606100128
193063891476,SAME_AS,193606110129
193063901476,SAME_AS,193606120129
193606110129,esposa,193606120129
193063911476,SAME_AS,193606130129
193606110129,fill,193606130129
193063921476,SAME_AS,193606140129
193606110129,fill,193606140129
193606110129,fill,193606150129
193606110129,fill,193606160129
193006080129,SAME_AS,193606170130
193606170130,sogre,193606180130
193006090129,SAME_AS,193606190130
193606170130,esposa,193606190130
193006100129,SAME_AS,193606200130
193606170130,fill,193606200130
193006110129,SAME_AS,193606210130
193606170130,fill,193606210130
193006120129,SAME_AS,193606220130
193606170130,fill,193606220130
193006020128,SAME_AS,193606230131
193006030128,SAME_AS,193606240131
193606230131,esposa,193606240131
193006040128,SAME_AS,193606250131
193606230131,fill,193606250131
193606230131,filla,193606260131
193006050128,SAME_AS,193606260131
193606230131,filla,193606270131
193022450479,SAME_AS,193606280132
193606280132,esposa,193606290132
193045941026,SAME_AS,193606290132
193606280132,fill,193606300132
193606280132,filla,193606310132
193005960126,SAME_AS,193606330133
193606320133,esposa,193606330133
193606320133,fill,193606340133
193606350134,esposa,193606360134
193606350134,filla,193606370134
193606350134,fill,193606380134
193606350134,fill,193606390134
193606350134,filla,193606400134
193606410135,esposa,193606420135
193606410135,fill,193606430135
193606410135,fill,193606440135
193606450136,esposa,193606460136
193606450136,fill,193606470136
193005800122,SAME_AS,193606480137
193606480137,FAMILY,193606490137
193005810122,SAME_AS,193606490137
193606480137,germa,193606500137
193005790122,SAME_AS,193606500137
193606480137,filla,193606510137
193005820122,SAME_AS,193606510137
193606480137,mare,193606520137
193606530138,esposa,193606540138
193005740121,SAME_AS,193606550138
